local_datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem
2018-10-03 09:00:00+01:00,16423,0,2758,6092,3535,138,890,0,120,1998,0,970,0,2906,0
2018-10-03 09:30:00+01:00,15960,0,2729,6105,3651,136,880,0,120,1992,0,968,0,2893,0
2018-10-03 10:00:00+01:00,16391,0,2716,6101,3823,176,668,0,120,984,0,892,0,2903,0
2018-10-03 10:30:00+01:00,15914,0,2709,6101,4009,138,670,0,121,980,0,890,0,2892,0
2018-10-03 11:00:00+01:00,16602,0,2729,6100,4245,182,643,0,121,30,0,618,0,2741,0
2018-10-03 11:30:00+01:00,16535,0,2674,6102,4243,152,631,0,120,30,0,612,0,2621,0
2018-10-03 12:00:00+01:00,16754,0,2374,6097,4428,138,612,0,121,102,0,424,0,2620,0
2018-10-03 12:30:00+01:00,16396,0,2167,6103,4524,138,598,0,120,104,0,422,0,2610,0
2018-10-03 13:00:00+01:00,16786,0,2451,6099,4798,150,491,0,120,0,0,474,0,2613,0
2018-10-03 13:30:00+01:00,16539,0,2493,6098,4701,138,414,0,120,0,0,474,0,2617,0
2018-10-03 14:00:00+01:00,16199,0,2424,6096,4733,138,405,0,120,0,0,558,0,2616,0
2018-10-03 14:30:00+01:00,15986,0,2095,6092,4739,186,370,0,120,0,0,560,0,2651,0
2018-10-03 15:00:00+01:00,14496,0,2004,6066,4693,202,359,13,120,128,0,670,0,2863,0
2018-10-03 15:30:00+01:00,14776,0,2018,5937,5110,260,369,1,120,132,0,672,0,2886,0
2018-10-03 16:00:00+01:00,14772,0,2007,5866,5401,140,431,0,120,1192,0,582,0,2890,0
2018-10-03 16:30:00+01:00,15726,0,2062,5863,5410,160,467,0,120,1192,0,582,0,2894,0
2018-10-03 17:00:00+01:00,15907,0,2080,5857,5476,478,492,0,120,1714,0,808,0,2856,0
2018-10-03 17:30:00+01:00,16429,0,2060,5856,5423,850,541,0,121,1716,0,814,0,2861,0
2018-10-03 18:00:00+01:00,16958,0,2171,5855,5095,1074,592,0,120,1614,0,862,0,2859,0
2018-10-03 18:30:00+01:00,17512,0,2397,5854,5137,1226,705,0,120,1614,0,864,0,2860,0
2018-10-03 19:00:00+01:00,17522,0,2706,5854,4969,1490,704,0,120,1622,0,1056,0,2863,0
2018-10-03 19:30:00+01:00,17279,0,2708,5854,4955,1330,700,0,120,1622,0,1058,0,2869,0
2018-10-03 20:00:00+01:00,16505,0,2408,5855,5117,870,701,0,120,1652,0,1058,0,2860,0
2018-10-03 20:30:00+01:00,15894,0,2149,5855,5272,478,694,0,120,1652,0,1058,0,2855,0
2018-10-03 21:00:00+01:00,15276,0,2177,5853,5153,196,532,0,120,1390,0,1002,0,2847,0
2018-10-03 21:30:00+01:00,13461,0,1820,5851,5274,172,504,0,120,1392,0,1000,0,2862,0
2018-10-03 22:00:00+01:00,11826,0,1459,5851,5335,300,500,0,120,1024,0,1000,0,2866,0
2018-10-03 22:30:00+01:00,10350,0,1209,5850,5019,264,491,0,121,1022,0,1000,0,2860,0
2018-10-03 23:00:00+01:00,8484,0,883,5853,4961,0,457,0,120,1700,0,856,70,2874,0
2018-10-03 23:30:00+01:00,7361,0,608,5853,4960,0,434,0,120,1702,0,854,158,2895,0
2018-10-04 00:00:00+01:00,6932,0,306,5851,4766,0,434,0,120,1554,0,786,34,2896,0
2018-10-04 00:30:00+01:00,6655,0,301,5853,4627,0,433,0,121,1554,68,784,0,2896,0
2018-10-04 01:00:00+01:00,6698,0,329,5854,4524,0,397,0,121,1554,134,784,0,2893,0
2018-10-04 01:30:00+01:00,6759,0,472,5855,4455,0,394,0,121,1554,134,784,0,2894,0
2018-10-04 02:00:00+01:00,6704,0,514,5856,4214,0,376,0,120,1554,204,784,52,2894,0
2018-10-04 02:30:00+01:00,6748,0,399,5857,4067,0,376,0,121,1554,204,784,90,2900,0
2018-10-04 03:00:00+01:00,6737,0,535,5859,4138,0,376,0,121,1554,204,784,238,2899,0
2018-10-04 03:30:00+01:00,6399,0,458,5861,4345,0,376,0,120,1554,204,784,300,2898,0
2018-10-04 04:00:00+01:00,6546,0,432,5858,4440,0,375,0,120,1554,204,784,328,2898,0
2018-10-04 04:30:00+01:00,6745,0,490,5857,4415,0,378,0,121,1556,190,784,336,2898,0
2018-10-04 05:00:00+01:00,7632,0,730,5861,4529,0,433,0,121,686,204,824,476,2892,0
2018-10-04 05:30:00+01:00,8889,0,772,5861,4301,0,473,0,120,678,204,826,504,2897,0
2018-10-04 06:00:00+01:00,11226,0,994,5858,4308,0,692,0,120,38,204,786,504,2895,0
2018-10-04 06:30:00+01:00,13056,0,1312,5857,4412,70,716,0,120,36,204,786,436,2893,0
2018-10-04 07:00:00+01:00,15810,0,1793,5856,4343,136,782,0,120,334,156,608,286,2896,0
2018-10-04 07:30:00+01:00,16889,0,2100,5847,4501,254,744,0,120,332,94,608,202,2895,0
2018-10-04 08:00:00+01:00,16582,0,2024,5848,4812,210,761,0,120,1016,0,958,56,2895,0
2018-10-04 08:30:00+01:00,16359,0,1880,5850,5131,136,696,0,120,1020,0,956,0,2898,0
2018-10-04 09:00:00+01:00,17259,0,1977,5867,5395,156,507,0,120,184,86,380,0,2899,0
2018-10-04 09:30:00+01:00,16873,0,2062,5982,5181,236,468,0,120,184,198,358,32,2895,0
2018-10-04 10:00:00+01:00,16969,0,2178,6017,5125,386,447,0,120,0,204,282,162,2893,0
2018-10-04 10:30:00+01:00,16961,0,2157,6022,5158,164,439,0,120,0,204,282,164,2890,0
2018-10-04 11:00:00+01:00,16733,0,2075,6022,5134,136,408,0,120,0,204,526,296,2892,0
2018-10-04 11:30:00+01:00,16432,0,1979,6023,5132,136,419,0,120,0,204,532,242,2884,0
2018-10-04 12:00:00+01:00,16415,0,1539,6040,5174,214,409,0,125,0,204,482,90,2885,0
2018-10-04 12:30:00+01:00,16012,0,1428,6084,5171,136,425,0,120,0,138,480,0,2885,0
2018-10-04 13:00:00+01:00,14834,0,1446,6081,5372,138,426,0,120,0,116,486,0,2881,0
2018-10-04 13:30:00+01:00,14100,0,1321,6077,5480,140,428,0,120,0,50,486,0,2879,0
2018-10-04 14:00:00+01:00,13757,0,1192,6079,5506,140,426,0,120,0,0,500,0,2886,0
2018-10-04 14:30:00+01:00,13438,0,1106,6079,5758,172,418,0,120,0,0,500,0,2882,0
2018-10-04 15:00:00+01:00,12828,0,1151,6080,5829,170,428,0,120,0,0,704,0,2811,0
2018-10-04 15:30:00+01:00,13320,0,1428,6075,5997,184,448,0,120,0,0,708,0,2805,0
2018-10-04 16:00:00+01:00,13701,0,1479,6072,6293,162,471,0,120,950,0,508,0,2795,0
2018-10-04 16:30:00+01:00,14787,0,1597,6035,6634,162,489,0,120,1004,0,502,0,2802,0
2018-10-04 17:00:00+01:00,15508,0,1847,6036,6710,672,529,0,121,1262,0,152,0,2825,0
2018-10-04 17:30:00+01:00,16319,0,1946,6050,6210,1048,532,0,121,1262,0,170,0,2895,0
2018-10-04 18:00:00+01:00,16569,0,1840,6084,6082,1030,704,0,120,1268,0,1014,0,2892,0
2018-10-04 18:30:00+01:00,17772,0,2031,6078,5823,1124,826,0,121,1262,0,1060,0,2893,0
2018-10-04 19:00:00+01:00,17608,0,2061,6080,5677,1346,824,0,120,1998,0,1060,0,2891,0
2018-10-04 19:30:00+01:00,17102,0,2132,6081,5623,1046,843,0,121,1998,0,1058,0,2893,0
2018-10-04 20:00:00+01:00,16527,0,1994,5994,5589,662,914,0,120,1974,0,1058,0,2885,0
2018-10-04 20:30:00+01:00,15865,0,1966,5884,5475,518,735,0,121,1976,0,1058,0,2894,0
2018-10-04 21:00:00+01:00,15621,0,1771,5857,5353,436,700,0,121,1128,0,1002,0,2896,0
2018-10-04 21:30:00+01:00,14276,0,1459,5851,5070,380,694,0,121,1126,0,1000,0,2899,0
2018-10-04 22:00:00+01:00,12280,0,1373,5852,4860,604,666,0,120,1202,0,1000,0,2898,0
2018-10-04 22:30:00+01:00,11149,0,1091,5862,4665,378,663,0,121,1204,0,1002,0,2899,0
2018-10-04 23:00:00+01:00,10037,0,561,5894,4144,58,632,0,121,1896,0,952,0,2900,0
2018-10-04 23:30:00+01:00,9315,0,241,6029,3550,0,630,0,121,1900,0,952,0,2896,0
2018-10-05 00:00:00+01:00,9716,0,266,6086,2913,0,622,0,121,1802,0,904,0,2896,0
2018-10-05 00:30:00+01:00,9840,0,411,6087,2425,0,601,0,121,1802,0,904,0,2897,0
2018-10-05 01:00:00+01:00,9787,0,357,6085,2228,0,521,0,121,1752,0,880,0,2893,0
2018-10-05 01:30:00+01:00,9741,0,437,6081,2134,0,520,0,121,1752,0,880,0,2896,0
2018-10-05 02:00:00+01:00,9791,0,302,6084,2001,0,519,0,121,1752,0,878,0,2895,0
2018-10-05 02:30:00+01:00,9545,0,243,6086,1977,0,521,0,121,1752,0,880,0,2894,0
2018-10-05 03:00:00+01:00,9255,0,242,6085,1954,0,522,0,121,1704,0,854,0,2896,0
2018-10-05 03:30:00+01:00,9024,0,242,6090,1990,0,522,0,121,1704,0,854,0,2897,0
2018-10-05 04:00:00+01:00,8916,0,241,6087,2028,0,522,0,121,1750,0,878,0,2894,0
2018-10-05 04:30:00+01:00,9164,0,259,6088,1942,0,522,0,121,1750,0,878,0,2898,0
2018-10-05 05:00:00+01:00,10038,0,282,6082,1978,0,564,0,121,1730,0,950,0,2897,0
2018-10-05 05:30:00+01:00,11301,0,380,6080,1845,0,578,0,121,1730,0,948,0,2891,0
2018-10-05 06:00:00+01:00,13500,0,739,6080,1742,108,737,0,121,870,86,538,0,2898,0
2018-10-05 06:30:00+01:00,15458,0,1330,6082,2011,332,832,0,120,866,88,526,0,2895,0
2018-10-05 07:00:00+01:00,16993,0,1865,6083,2446,312,835,0,121,1918,0,628,0,2893,0
2018-10-05 07:30:00+01:00,18554,0,1936,6079,2266,690,835,0,121,1920,0,634,0,2891,0
2018-10-05 08:00:00+01:00,18891,0,2058,6077,2124,484,835,0,121,1998,0,1046,0,2889,0
2018-10-05 08:30:00+01:00,18940,0,2026,6069,1917,456,834,0,120,1998,0,1058,0,2875,0
2018-10-05 09:00:00+01:00,19046,0,2037,5954,1921,408,897,0,121,1998,0,1060,0,2837,0
2018-10-05 09:30:00+01:00,19106,0,1882,5862,1918,154,909,0,121,1998,0,1060,0,2416,0
2018-10-05 10:00:00+01:00,18950,0,2097,5853,1958,178,855,0,121,1746,0,1060,0,2834,0
2018-10-05 10:30:00+01:00,18656,0,2037,5851,1990,172,727,0,121,1746,0,1058,0,2869,0
2018-10-05 11:00:00+01:00,18805,0,1910,5851,1952,148,676,0,120,1250,0,1060,0,2878,0
2018-10-05 11:30:00+01:00,18313,0,1948,5848,1895,158,663,0,121,1244,0,1058,0,2886,0
2018-10-05 12:00:00+01:00,17513,0,1827,5848,2040,224,640,0,120,1998,0,1002,0,2886,0
2018-10-05 12:30:00+01:00,17110,0,1745,5850,2071,144,654,0,120,1998,0,1000,0,2872,0
2018-10-05 13:00:00+01:00,17219,0,1728,5851,2001,418,613,0,120,1320,0,1000,0,2872,0
2018-10-05 13:30:00+01:00,17146,0,1678,5914,1956,368,588,0,121,1316,0,1000,0,2832,0
2018-10-05 14:00:00+01:00,16988,0,1657,6039,1919,330,601,0,121,1448,0,1002,0,2853,0
2018-10-05 14:30:00+01:00,17086,0,1641,6071,1951,274,609,0,120,1448,0,1002,0,2867,0
2018-10-05 15:00:00+01:00,16863,0,1860,6081,2196,240,704,0,120,1278,0,1000,0,2854,0
2018-10-05 15:30:00+01:00,17288,0,1991,6079,2310,228,829,0,121,1276,0,1000,0,2866,0
2018-10-05 16:00:00+01:00,17917,0,2015,6079,2261,214,947,0,121,1670,0,778,0,2863,0
2018-10-05 16:30:00+01:00,18522,0,2450,6084,2232,154,949,0,120,1670,0,776,0,2859,0
2018-10-05 17:00:00+01:00,18504,0,2683,6080,2138,378,954,0,121,2000,0,1052,0,2864,0
2018-10-05 17:30:00+01:00,18814,0,2759,6083,1972,638,958,0,121,1998,0,1058,0,2882,0
2018-10-05 18:00:00+01:00,18980,0,2875,6082,1862,970,961,0,120,1998,0,1060,0,2836,0
2018-10-05 18:30:00+01:00,19303,0,2906,6082,1691,1506,964,0,127,1998,0,1060,0,2821,0
2018-10-05 19:00:00+01:00,19169,0,2959,6080,1675,1322,955,0,135,1998,0,1058,0,2831,0
2018-10-05 19:30:00+01:00,18680,0,2682,6078,1598,1210,952,0,121,1998,0,1058,0,2847,0
2018-10-05 20:00:00+01:00,18559,0,2639,6072,1563,638,933,0,121,1998,0,1058,0,2845,0
2018-10-05 20:30:00+01:00,17744,0,2662,6071,1574,224,923,0,121,1998,0,1058,0,2839,0
2018-10-05 21:00:00+01:00,16855,0,2550,6072,1594,172,865,0,121,1998,0,954,0,2813,0
2018-10-05 21:30:00+01:00,15632,0,2160,6073,1579,150,859,0,121,1998,0,950,0,2788,0
2018-10-05 22:00:00+01:00,14227,0,1925,6076,1615,150,775,0,121,2000,0,1000,0,2772,0
2018-10-05 22:30:00+01:00,13118,0,1472,6074,1565,144,758,0,121,1998,0,1000,0,2773,0
2018-10-05 23:00:00+01:00,12066,0,1404,5992,1503,0,649,0,121,1900,0,952,0,2571,0
2018-10-05 23:30:00+01:00,11370,0,1411,5870,1487,0,644,0,120,1900,0,950,0,2045,0
2018-10-06 00:00:00+01:00,11374,0,1301,5852,1505,0,644,0,121,1802,0,904,0,1969,0
2018-10-06 00:30:00+01:00,10959,0,1279,5855,1684,0,642,0,121,1802,0,904,0,1853,0
2018-10-06 01:00:00+01:00,10464,0,1267,5849,1808,0,627,0,121,1704,0,856,0,1633,0
2018-10-06 01:30:00+01:00,10331,0,1306,5859,1889,0,626,0,121,1704,0,854,0,1630,0
2018-10-06 02:00:00+01:00,9861,0,1224,5881,1970,0,626,0,121,1704,0,854,0,1623,0
2018-10-06 02:30:00+01:00,9160,0,1256,6011,1983,0,626,0,121,1704,0,854,0,1624,0
2018-10-06 03:00:00+01:00,8444,0,1343,6080,2068,0,626,0,121,1704,0,854,0,1634,0
2018-10-06 03:30:00+01:00,8321,0,1306,6084,2065,0,625,0,121,1704,0,854,0,1639,0
2018-10-06 04:00:00+01:00,8283,0,1330,6087,2248,0,625,0,121,1704,0,854,0,1627,0
2018-10-06 04:30:00+01:00,7787,0,1354,6089,2556,0,634,0,121,1704,0,854,0,1618,0
2018-10-06 05:00:00+01:00,7690,0,1361,6088,2751,0,671,0,121,1704,0,854,0,1618,0
2018-10-06 05:30:00+01:00,8065,0,1295,6087,2875,0,684,0,121,1704,0,842,0,1618,0
2018-10-06 06:00:00+01:00,9318,0,1341,6084,2840,0,834,0,121,1748,0,276,0,1634,0
2018-10-06 06:30:00+01:00,9773,0,1615,6084,2760,0,836,0,121,1752,0,254,0,1623,0
2018-10-06 07:00:00+01:00,11224,0,1886,6085,2801,0,842,0,120,1226,0,302,0,1632,0
2018-10-06 07:30:00+01:00,13032,0,1465,6085,2798,46,860,0,121,1220,0,334,0,1635,0
2018-10-06 08:00:00+01:00,13744,0,874,6081,2809,66,878,0,121,1998,0,1036,0,1635,0
2018-10-06 08:30:00+01:00,15023,0,812,6077,2793,234,930,0,120,1998,0,1058,0,1638,0
2018-10-06 09:00:00+01:00,16189,0,896,6049,2868,276,937,0,121,1998,0,1058,0,1636,0
2018-10-06 09:30:00+01:00,16450,0,941,5918,3093,342,937,0,120,1998,0,1060,0,1636,0
2018-10-06 10:00:00+01:00,16673,0,1038,5854,3166,454,947,0,121,1798,0,1058,0,1638,0
2018-10-06 10:30:00+01:00,16706,0,1032,5851,3226,350,945,0,121,1798,0,1058,0,1637,0
2018-10-06 11:00:00+01:00,16582,0,1033,5852,3300,388,880,4,121,1798,0,1058,0,1636,0
2018-10-06 11:30:00+01:00,16373,0,1011,5849,3567,150,872,10,121,1798,0,1058,0,1629,0
2018-10-06 12:00:00+01:00,15771,0,928,5855,4089,210,807,12,120,1798,0,1000,0,1606,0
2018-10-06 12:30:00+01:00,14857,0,846,5895,4419,234,797,16,120,1796,0,1000,0,1604,0
2018-10-06 13:00:00+01:00,14064,0,813,6025,4583,138,849,17,120,1966,0,1000,0,1605,0
2018-10-06 13:30:00+01:00,12925,0,1047,6077,4859,142,826,4,121,1966,0,1000,0,1609,0
2018-10-06 14:00:00+01:00,12349,0,1121,6082,5141,142,777,0,121,1966,0,1000,0,1636,0
2018-10-06 14:30:00+01:00,12046,0,1022,6084,5312,142,768,0,121,1966,0,992,0,1644,0
2018-10-06 15:00:00+01:00,12333,0,1045,6088,5472,140,757,0,121,1996,0,522,0,1665,0
2018-10-06 15:30:00+01:00,12510,0,1048,6084,5442,148,762,0,121,1996,0,510,0,1666,0
2018-10-06 16:00:00+01:00,13162,0,1057,6089,5382,206,803,0,121,1798,0,510,0,1677,0
2018-10-06 16:30:00+01:00,14035,0,1226,6089,5217,216,890,0,121,1796,0,510,0,1696,0
2018-10-06 17:00:00+01:00,14895,0,1455,6089,4991,202,909,0,121,1796,0,680,0,1699,0
2018-10-06 17:30:00+01:00,15454,0,1648,6090,4892,294,920,0,121,1796,0,682,0,1708,0
2018-10-06 18:00:00+01:00,15779,0,1761,6089,4821,288,899,0,121,1796,0,764,0,1713,0
2018-10-06 18:30:00+01:00,16010,0,1884,6085,4858,588,923,0,121,1796,0,768,0,1732,0
2018-10-06 19:00:00+01:00,15460,0,1744,6082,4870,900,900,0,121,1996,0,1054,0,1750,0
2018-10-06 19:30:00+01:00,15197,0,1786,6016,4748,838,897,0,121,1996,0,1058,0,1751,0
2018-10-06 20:00:00+01:00,14962,0,1752,5888,4639,346,897,0,121,1996,0,1060,0,1749,0
2018-10-06 20:30:00+01:00,14673,0,1285,5864,4565,226,893,0,120,1996,0,1060,0,1753,0
2018-10-06 21:00:00+01:00,13893,0,929,5859,4433,154,860,0,120,1998,0,1002,0,1751,0
2018-10-06 21:30:00+01:00,12828,0,833,5862,4432,142,777,0,121,1998,0,1000,0,1756,0
2018-10-06 22:00:00+01:00,12096,0,819,5872,4272,208,718,0,121,1896,0,950,0,1760,0
2018-10-06 22:30:00+01:00,11174,0,563,5989,4118,190,717,0,121,1898,0,948,0,1760,0
2018-10-06 23:00:00+01:00,10496,0,242,6070,4052,72,733,0,121,1604,0,714,0,1760,0
2018-10-06 23:30:00+01:00,9361,0,242,6078,3985,0,727,0,121,1602,0,712,0,1759,0
2018-10-07 00:00:00+01:00,8659,0,242,6077,3977,0,701,0,121,1504,0,710,0,1759,0
2018-10-07 00:30:00+01:00,8115,0,242,6086,3999,0,702,0,121,1502,0,712,0,1757,0
2018-10-07 01:00:00+01:00,7846,0,242,6080,4020,0,702,0,121,1504,0,712,14,1758,0
2018-10-07 01:30:00+01:00,8156,0,307,6080,3990,0,702,0,121,1502,0,712,0,1756,0
2018-10-07 02:00:00+01:00,8079,0,277,6094,4040,0,702,0,121,1502,52,712,0,1744,0
2018-10-07 02:30:00+01:00,7781,0,242,6085,4084,0,703,0,121,1502,0,712,0,1749,0
2018-10-07 03:00:00+01:00,7572,0,242,6084,4102,0,703,0,120,1504,0,710,0,1757,0
2018-10-07 03:30:00+01:00,7510,0,279,5973,4212,0,605,0,121,1502,0,712,0,1752,0
2018-10-07 04:00:00+01:00,7405,0,245,5869,4212,0,606,0,121,1504,0,712,0,1759,0
2018-10-07 04:30:00+01:00,7372,0,243,5867,4281,0,605,0,121,1504,0,710,0,1749,0
2018-10-07 05:00:00+01:00,7579,0,242,5866,4257,0,608,0,121,1304,0,712,0,1754,0
2018-10-07 05:30:00+01:00,7656,0,243,5871,4314,0,631,0,120,1304,0,708,0,1808,0
2018-10-07 06:00:00+01:00,7881,0,372,5867,4514,0,759,0,120,1304,78,712,0,1875,0
2018-10-07 06:30:00+01:00,8240,0,370,5871,4631,0,786,0,120,1302,134,712,44,2093,0
2018-10-07 07:00:00+01:00,8337,0,318,5874,4696,0,775,0,120,1702,50,852,188,2232,0
2018-10-07 07:30:00+01:00,8216,0,333,5963,4886,0,676,0,120,1702,138,854,286,2221,0
2018-10-07 08:00:00+01:00,8737,0,246,6080,4956,118,560,0,120,1702,150,854,436,2223,0
2018-10-07 08:30:00+01:00,9094,0,242,6093,5086,178,533,0,120,1702,150,854,504,2224,0
2018-10-07 09:00:00+01:00,9625,0,242,6092,5051,230,503,0,120,1702,150,854,504,2255,0
2018-10-07 09:30:00+01:00,9815,0,249,6088,5097,206,507,0,120,1702,150,854,504,2262,0
2018-10-07 10:00:00+01:00,9879,0,406,6100,4992,150,506,0,120,1750,150,880,504,2253,0
2018-10-07 10:30:00+01:00,9738,0,424,6094,4906,160,501,0,120,1750,150,880,504,2201,0
2018-10-07 11:00:00+01:00,9780,0,399,6092,4724,226,495,0,121,1750,100,880,504,2090,0
2018-10-07 11:30:00+01:00,9723,0,318,6088,4512,150,493,0,120,1750,84,880,504,2136,0
2018-10-07 12:00:00+01:00,9468,0,245,6088,4443,162,487,0,120,1750,120,878,504,2235,0
2018-10-07 12:30:00+01:00,9321,0,242,6096,4469,0,479,0,120,1750,144,878,504,2139,0
2018-10-07 13:00:00+01:00,8790,0,324,6093,4717,0,457,0,120,1750,58,880,450,2050,0
2018-10-07 13:30:00+01:00,8207,0,293,6092,4947,4,436,0,121,1750,70,880,448,2163,0
2018-10-07 14:00:00+01:00,8156,0,241,6092,4925,154,428,0,124,1750,106,880,504,2342,0
2018-10-07 14:30:00+01:00,8546,0,351,6094,4863,84,422,0,120,1750,122,878,504,2376,0
2018-10-07 15:00:00+01:00,9439,0,355,6094,4923,68,423,0,120,1750,142,734,504,2355,0
2018-10-07 15:30:00+01:00,10088,0,397,6009,4663,496,437,0,120,1752,144,734,504,2366,0
2018-10-07 16:00:00+01:00,10897,0,544,5889,4862,320,499,0,120,1998,142,802,504,2362,0
2018-10-07 16:30:00+01:00,11841,0,662,5867,5206,184,516,0,120,1998,148,804,504,2361,0
2018-10-07 17:00:00+01:00,12709,0,662,5866,5349,186,529,0,120,1998,148,910,504,2349,0
2018-10-07 17:30:00+01:00,13220,0,813,5865,5569,136,547,0,120,1998,148,910,504,2346,0
2018-10-07 18:00:00+01:00,13407,0,915,5870,5710,290,556,0,120,1998,150,910,504,2358,0
2018-10-07 18:30:00+01:00,14290,0,917,5887,5848,420,556,0,120,1998,150,910,504,2357,0
2018-10-07 19:00:00+01:00,14101,0,751,5990,6003,448,540,0,120,1998,150,1056,504,2362,0
2018-10-07 19:30:00+01:00,13083,0,596,6080,6042,516,538,0,120,1998,150,1060,504,2365,0
2018-10-07 20:00:00+01:00,12437,0,546,6095,6328,270,562,0,120,1998,150,1058,504,2359,0
2018-10-07 20:30:00+01:00,11327,0,509,6100,6459,62,518,0,120,1998,146,1058,504,2309,0
2018-10-07 21:00:00+01:00,10761,0,244,6095,6529,0,513,0,120,1926,146,1000,504,2028,0
2018-10-07 21:30:00+01:00,9235,0,242,6082,6486,0,511,0,121,1934,150,1000,504,2138,0
2018-10-07 22:00:00+01:00,8767,0,242,6087,6232,26,516,0,120,834,148,1002,504,2151,0
2018-10-07 22:30:00+01:00,7293,0,242,6099,6106,0,500,0,121,820,144,970,504,2112,0
2018-10-07 23:00:00+01:00,6056,0,242,6099,5816,0,503,0,121,1118,148,184,504,2333,0
2018-10-07 23:30:00+01:00,4829,0,310,6154,5639,0,502,0,121,1128,150,152,504,2361,0
2018-10-08 00:00:00+01:00,4763,0,446,6201,5480,0,509,0,121,300,150,152,504,2390,0
2018-10-08 00:30:00+01:00,4410,0,362,6248,5270,0,508,0,121,296,150,152,504,2394,0
2018-10-08 01:00:00+01:00,5089,0,297,6273,5157,0,509,0,121,0,150,152,504,2394,0
2018-10-08 01:30:00+01:00,5328,0,414,6274,5271,0,513,0,121,0,150,152,504,2394,0
2018-10-08 02:00:00+01:00,4660,0,327,6284,5220,0,511,0,121,652,150,152,504,2373,0
2018-10-08 02:30:00+01:00,4724,0,371,6286,5183,0,475,0,121,660,150,152,504,2356,0
2018-10-08 03:00:00+01:00,5121,0,350,6286,5158,0,473,0,121,492,150,152,504,2358,0
2018-10-08 03:30:00+01:00,4993,0,242,6287,5123,0,475,0,121,494,150,178,504,2360,0
2018-10-08 04:00:00+01:00,4934,0,287,6284,5145,0,485,0,121,104,150,744,504,2331,0
2018-10-08 04:30:00+01:00,5241,0,418,6288,5216,0,482,0,121,88,150,672,504,2308,0
2018-10-08 05:00:00+01:00,5343,0,625,6292,5282,0,472,0,121,1220,150,0,504,2378,0
2018-10-08 05:30:00+01:00,6431,0,813,6293,5369,0,462,0,120,1232,150,0,504,2272,0
2018-10-08 06:00:00+01:00,8762,0,922,6285,5419,0,461,0,121,1172,150,0,504,2305,0
2018-10-08 06:30:00+01:00,10664,0,1257,6284,5882,300,476,0,120,1172,150,0,502,2300,0
2018-10-08 07:00:00+01:00,12889,0,1623,6278,6246,368,502,0,121,1080,150,410,436,2376,0
2018-10-08 07:30:00+01:00,13434,0,1910,6277,6625,554,545,0,121,1076,150,462,488,2384,0
2018-10-08 08:00:00+01:00,13215,0,1722,6281,6996,650,553,0,121,1368,150,1042,372,2343,0
2018-10-08 08:30:00+01:00,13347,0,1562,6289,7108,438,538,0,121,1372,150,1058,234,2353,0
2018-10-08 09:00:00+01:00,13479,0,1486,6287,6713,818,557,0,121,1154,150,1058,262,2363,0
2018-10-08 09:30:00+01:00,13407,0,1353,6294,6650,796,560,0,121,1156,150,1060,164,2352,0
2018-10-08 10:00:00+01:00,13390,0,1334,6290,6654,522,563,0,121,992,150,1058,90,2352,0
2018-10-08 10:30:00+01:00,13128,0,1338,6286,6609,342,565,0,121,940,150,1058,30,2361,0
2018-10-08 11:00:00+01:00,13338,0,1312,6294,6787,318,565,0,121,288,150,1058,158,2345,0
2018-10-08 11:30:00+01:00,13374,0,1128,6292,6970,274,562,0,120,236,150,1058,108,2336,0
2018-10-08 12:00:00+01:00,13759,0,1006,6282,7049,280,561,0,121,0,98,1002,134,2326,0
2018-10-08 12:30:00+01:00,13579,0,1019,6284,7264,260,564,0,120,0,84,1000,152,2317,0
2018-10-08 13:00:00+01:00,12918,0,1019,6281,7362,304,553,0,120,0,148,1000,302,2325,0
2018-10-08 13:30:00+01:00,12724,0,1019,6284,7249,392,551,0,120,0,148,1000,324,2331,0
2018-10-08 14:00:00+01:00,12798,0,1021,6285,7256,284,559,0,120,0,148,1000,364,2348,0
2018-10-08 14:30:00+01:00,12872,0,1018,6288,7045,272,558,0,121,0,148,1000,372,2350,0
2018-10-08 15:00:00+01:00,12899,0,942,6290,6998,274,558,0,120,100,148,1000,384,2357,0
2018-10-08 15:30:00+01:00,13255,0,971,6285,7234,432,558,0,120,88,148,998,368,2358,0
2018-10-08 16:00:00+01:00,13376,0,1214,6289,7324,248,562,0,120,1540,148,696,344,2356,0
2018-10-08 16:30:00+01:00,14375,0,1291,6286,7459,114,577,0,120,1550,92,688,446,2351,0
2018-10-08 17:00:00+01:00,15023,0,1290,6289,7738,148,600,0,120,1746,0,648,362,2353,0
2018-10-08 17:30:00+01:00,15397,0,1299,6290,7666,200,603,0,120,1748,86,650,462,2354,0
2018-10-08 18:00:00+01:00,15936,0,1433,6290,7264,266,594,0,120,1710,150,954,504,2356,0
2018-10-08 18:30:00+01:00,16531,0,1491,6288,7043,432,599,0,120,1710,150,962,504,2357,0
2018-10-08 19:00:00+01:00,16332,0,1488,6283,6839,518,631,0,125,1530,150,1058,504,2358,0
2018-10-08 19:30:00+01:00,15922,0,1441,6287,6573,378,642,0,121,1528,150,1050,504,2357,0
2018-10-08 20:00:00+01:00,15527,0,1349,6285,6425,486,624,0,126,1296,150,520,444,2356,0
2018-10-08 20:30:00+01:00,14514,0,1236,6286,6335,484,622,0,120,1204,150,508,350,2360,0
